DATETIME,CATEGORY,DESCRIPTION,UNIT_PRICE,QUANTITY,PAYMENT_TYPE,CARD_NUM,EMPLOYEE_ID
2023-04-11 17:25:54,sandwiches,EGG SANDWICH,5.99,1,credit card,30495770968101,354-23-3670
2023-04-11 17:26:36,drinks,CAFFÈ MOCHA,9.55,2,credit card,374355549832596,354-23-3670
2023-04-11 17:26:37,sandwiches,GRILLED CHEESE,5.99,2,credit card,6011392562383336,354-23-3670
2023-04-11 17:31:39,sandwiches,NUTELLA SANDWICH,5.99,2,credit card,4244654164904,184-47-0445
2023-04-11 17:32:44,sandwiches,ROAST BEEF SANDWICH,5.99,2,credit card,4937304426446536,184-47-0445
2023-04-11 17:34:50,drinks,CAFFÈ LATTE,8.99,2,cash,-,184-47-0445
2023-04-11 17:37:17,sandwiches,ROAST BEEF SANDWICH,5.99,2,credit card,6011407366071406,184-47-0445
2023-04-11 17:40:19,sandwiches,EGG SANDWICH,5.99,2,cash,-,633-92-2710
2023-04-11 17:41:00,sandwiches,ROAST BEEF SANDWICH,5.99,1,cash,-,184-47-0445
2023-04-11 17:44:01,drinks,CAFFÈ LATTE,8.99,2,cash,-,184-47-0445
2023-04-11 17:44:30,drinks,CAFFÈ LATTE,8.99,3,credit card,4831248241075431128,633-92-2710
2023-04-11 17:45:13,sandwiches,NUTELLA SANDWICH,5.99,2,cash,-,184-47-0445
2023-04-11 17:46:06,sandwiches,ROAST BEEF SANDWICH,5.99,3,cash,-,354-23-3670
2023-04-11 17:46:29,drinks,CAFFÈ LATTE,8.99,3,credit card,2449572652134282,184-47-0445
2023-04-11 17:47:56,drinks,FRAPPÉ,11.05,1,cash,-,354-23-3670
2023-04-11 17:48:35,drinks,CAFFÈ LATTE,8.99,1,cash,-,184-47-0445
2023-04-11 17:48:48,drinks,FRAPPÉ,11.05,2,credit card,3528056107611237,184-47-0445
2023-04-11 17:48:52,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,2248508571208537,184-47-0445
2023-04-11 17:49:16,sandwiches,GRILLED CHEESE,5.99,1,credit card,36743580303652,633-92-2710
2023-04-11 17:53:47,sandwiches,NUTELLA SANDWICH,5.99,2,cash,-,354-23-3670
2023-04-11 17:55:57,sandwiches,EGG SANDWICH,5.99,2,cash,-,633-92-2710
2023-04-11 17:56:19,sandwiches,ROAST BEEF SANDWICH,5.99,2,cash,-,633-92-2710
2023-04-11 17:57:25,sandwiches,EGG SANDWICH,5.99,1,cash,-,633-92-2710
2023-04-11 17:58:36,drinks,FRAPPÉ,11.05,1,credit card,213169232310629,184-47-0445
2023-04-11 17:59:57,sandwiches,ROAST BEEF SANDWICH,5.99,2,credit card,3507022264406170,184-47-0445
2023-04-11 18:00:14,sandwiches,ROAST BEEF SANDWICH,5.99,2,credit card,346540925062315,354-23-3670
2023-04-11 18:05:47,drinks,ICED MOCHA,10.99,1,credit card,6577515826009240,354-23-3670
2023-04-11 18:07:42,drinks,CAFFÈ LATTE,8.99,2,credit card,4463013268546643010,184-47-0445
2023-04-11 18:12:33,drinks,ICED MOCHA,10.99,1,credit card,4953706978334614,354-23-3670
2023-04-11 18:12:56,drinks,CAFFÈ LATTE,8.99,2,cash,-,633-92-2710
2023-04-11 18:15:29,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,4886575791111489,633-92-2710
2023-04-11 18:17:48,drinks,ICED MOCHA,10.99,1,cash,-,184-47-0445
2023-04-11 18:18:33,sandwiches,ROAST BEEF SANDWICH,5.99,2,credit card,3539256319095222,633-92-2710
2023-04-11 18:18:53,drinks,CAPPUCCINO,9.99,1,credit card,2269613964438883,354-23-3670
2023-04-11 18:20:37,sandwiches,EGG SANDWICH,5.99,1,credit card,4937657089979352,354-23-3670
2023-04-11 18:23:22,sandwiches,EGG SANDWICH,5.99,1,credit card,572760236503,354-23-3670
2023-04-11 18:24:42,drinks,ESPRESSO,7.99,2,credit card,180033810202401,354-23-3670
2023-04-11 18:31:37,drinks,ICED MOCHA,10.99,3,credit card,6011138638940405,184-47-0445
2023-04-11 18:33:38,sandwiches,GRILLED CHEESE,5.99,1,cash,-,354-23-3670
2023-04-11 18:40:25,sandwiches,EGG SANDWICH,5.99,3,cash,-,184-47-0445
2023-04-11 18:40:55,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,4016267428719966,354-23-3670
2023-04-11 18:43:53,sandwiches,NUTELLA SANDWICH,5.99,2,credit card,36496556752739,354-23-3670
2023-04-11 18:44:08,drinks,ESPRESSO,7.99,2,credit card,30167750114838,184-47-0445
2023-04-11 18:45:26,sandwiches,EGG SANDWICH,5.99,1,credit card,4683238268050007562,184-47-0445
2023-04-11 18:45:46,drinks,CAPPUCCINO,9.99,2,cash,-,354-23-3670
2023-04-11 18:47:12,sandwiches,ROAST BEEF SANDWICH,5.99,2,cash,-,633-92-2710
2023-04-11 18:49:19,drinks,CAFFÈ MOCHA,9.55,1,credit card,5535027434158982,354-23-3670
2023-04-11 18:49:41,sandwiches,ROAST BEEF SANDWICH,5.99,2,credit card,4768836690045670,184-47-0445
2023-04-11 18:51:40,drinks,CAFFÈ MOCHA,9.55,2,credit card,4702719400613,184-47-0445
2023-04-11 18:53:31,drinks,CAPPUCCINO,9.99,2,cash,-,633-92-2710
2023-04-11 18:54:44,drinks,CAFFÈ LATTE,8.99,2,credit card,3560369292771578,354-23-3670
2023-04-11 18:58:26,sandwiches,ROAST BEEF SANDWICH,5.99,2,credit card,30173776706607,633-92-2710
2023-04-11 19:03:14,sandwiches,NUTELLA SANDWICH,5.99,2,cash,-,184-47-0445
2023-04-11 19:04:48,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,38413548652313,633-92-2710
2023-04-11 19:05:09,sandwiches,NUTELLA SANDWICH,5.99,3,credit card,4329589348688,354-23-3670
2023-04-11 19:08:43,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,4984464184754842757,354-23-3670
2023-04-11 19:11:37,sandwiches,NUTELLA SANDWICH,5.99,2,credit card,3567821943237352,184-47-0445
2023-04-11 19:16:38,sandwiches,EGG SANDWICH,5.99,1,credit card,3553960255564155,354-23-3670
2023-04-11 19:21:26,sandwiches,EGG SANDWICH,5.99,1,credit card,377774426450933,184-47-0445
2023-04-11 19:22:25,drinks,CAFFÈ MOCHA,9.55,1,credit card,3535196856002583,184-47-0445
2023-04-11 19:22:51,sandwiches,NUTELLA SANDWICH,5.99,2,cash,-,184-47-0445
2023-04-11 19:23:05,drinks,ESPRESSO,7.99,2,credit card,3545849069097232,633-92-2710
2023-04-11 19:25:49,sandwiches,GRILLED CHEESE,5.99,1,cash,-,633-92-2710
2023-04-11 19:29:37,drinks,CAPPUCCINO,9.99,2,credit card,347220244165540,184-47-0445
2023-04-11 19:33:26,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,3508376200845365,354-23-3670
2023-04-11 19:34:20,sandwiches,GRILLED CHEESE,5.99,2,credit card,213123599475525,184-47-0445
2023-04-11 19:39:58,drinks,FRAPPÉ,11.05,1,credit card,6011227840629821,184-47-0445
2023-04-11 19:43:31,sandwiches,ROAST BEEF SANDWICH,5.99,1,cash,-,354-23-3670
2023-04-11 19:44:31,sandwiches,GRILLED CHEESE,5.99,1,credit card,3523178037621477,633-92-2710
2023-04-11 19:46:58,drinks,CAFFÈ LATTE,8.99,1,cash,-,633-92-2710
2023-04-11 19:47:20,sandwiches,GRILLED CHEESE,5.99,1,credit card,3568053245115180,633-92-2710
2023-04-11 19:51:37,drinks,FRAPPÉ,11.05,1,credit card,4005947207509653,633-92-2710
2023-04-11 19:52:36,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,4546505730892594,354-23-3670
2023-04-11 19:55:19,sandwiches,EGG SANDWICH,5.99,2,cash,-,184-47-0445
2023-04-11 19:57:08,drinks,CAPPUCCINO,9.99,1,credit card,341932430640872,633-92-2710
2023-04-11 19:58:12,drinks,CAPPUCCINO,9.99,2,credit card,4453326869812852,633-92-2710
2023-04-11 19:59:01,sandwiches,NUTELLA SANDWICH,5.99,1,cash,-,184-47-0445
2023-04-11 20:02:05,drinks,ESPRESSO,7.99,3,cash,-,184-47-0445
2023-04-11 20:02:14,drinks,ESPRESSO,7.99,1,cash,-,633-92-2710
2023-04-11 20:05:33,drinks,ESPRESSO,7.99,1,credit card,3505575281467733,354-23-3670
2023-04-11 20:07:01,drinks,CAFFÈ MOCHA,9.55,1,cash,-,354-23-3670
2023-04-11 20:08:58,sandwiches,GRILLED CHEESE,5.99,1,cash,-,184-47-0445
2023-04-11 20:10:25,drinks,CAPPUCCINO,9.99,1,credit card,4125259965547734,184-47-0445
2023-04-11 20:13:07,sandwiches,EGG SANDWICH,5.99,2,cash,-,184-47-0445
2023-04-11 20:29:43,drinks,FRAPPÉ,11.05,1,cash,-,633-92-2710
2023-04-11 20:30:46,drinks,CAFFÈ LATTE,8.99,1,cash,-,354-23-3670
2023-04-11 20:32:08,drinks,FRAPPÉ,11.05,2,credit card,3557026488505328,633-92-2710
2023-04-11 20:32:51,sandwiches,GRILLED CHEESE,5.99,1,cash,-,633-92-2710
2023-04-11 20:35:03,drinks,ESPRESSO,7.99,3,credit card,3535110616006255,354-23-3670
2023-04-11 20:35:04,drinks,CAPPUCCINO,9.99,1,credit card,4525004587350,354-23-3670
2023-04-11 20:38:10,sandwiches,ROAST BEEF SANDWICH,5.99,1,cash,-,633-92-2710
2023-04-11 20:39:33,drinks,CAPPUCCINO,9.99,1,credit card,5391915219795007,184-47-0445
2023-04-11 20:41:08,drinks,CAFFÈ LATTE,8.99,1,credit card,30141453371854,354-23-3670
2023-04-11 20:41:10,drinks,FRAPPÉ,11.05,1,credit card,676361820928,354-23-3670
2023-04-11 20:43:34,drinks,CAFFÈ LATTE,8.99,3,cash,-,633-92-2710
2023-04-11 20:48:01,sandwiches,ROAST BEEF SANDWICH,5.99,2,cash,-,184-47-0445
2023-04-11 21:00:22,sandwiches,NUTELLA SANDWICH,5.99,2,credit card,4211710532770,633-92-2710
2023-04-11 21:04:42,sandwiches,ROAST BEEF SANDWICH,5.99,2,cash,-,633-92-2710
2023-04-11 21:09:15,sandwiches,GRILLED CHEESE,5.99,2,credit card,586212613440,184-47-0445
2023-04-11 21:12:34,drinks,CAFFÈ MOCHA,9.55,1,credit card,3596635468435323,354-23-3670
2023-04-11 21:13:04,drinks,ICED MOCHA,10.99,2,credit card,3535565152564118,633-92-2710
2023-04-11 21:13:29,drinks,ICED MOCHA,10.99,3,cash,-,354-23-3670
2023-04-11 21:15:40,drinks,CAFFÈ LATTE,8.99,2,credit card,4682112783122,633-92-2710
2023-04-11 21:16:08,sandwiches,GRILLED CHEESE,5.99,2,credit card,4486525831324,184-47-0445
2023-04-11 21:20:07,sandwiches,GRILLED CHEESE,5.99,2,credit card,3540919190673733,633-92-2710
2023-04-11 21:25:45,drinks,ESPRESSO,7.99,2,credit card,2273806934655172,184-47-0445
2023-04-11 21:33:33,sandwiches,NUTELLA SANDWICH,5.99,2,credit card,4386104318201031,633-92-2710
2023-04-11 21:41:23,sandwiches,EGG SANDWICH,5.99,1,cash,-,184-47-0445
2023-04-11 21:41:33,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,4412367338731,354-23-3670
2023-04-11 21:41:36,sandwiches,EGG SANDWICH,5.99,3,cash,-,184-47-0445
2023-04-11 21:48:04,drinks,CAFFÈ MOCHA,9.55,1,credit card,2404755948663569,633-92-2710
2023-04-11 21:49:38,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,4619824011582,184-47-0445
2023-04-11 21:58:42,sandwiches,ROAST BEEF SANDWICH,5.99,2,credit card,5323985533533585,184-47-0445
2023-04-11 21:59:42,sandwiches,GRILLED CHEESE,5.99,1,cash,-,184-47-0445
2023-04-11 22:01:05,sandwiches,ROAST BEEF SANDWICH,5.99,2,cash,-,184-47-0445
2023-04-11 22:11:14,drinks,ESPRESSO,7.99,1,credit card,213163563047504,633-92-2710
2023-04-11 22:13:23,drinks,ESPRESSO,7.99,2,cash,-,184-47-0445
2023-04-11 22:16:34,drinks,CAFFÈ LATTE,8.99,2,cash,-,633-92-2710
2023-04-11 22:26:03,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,5320668637609187,633-92-2710
2023-04-11 22:31:58,drinks,CAFFÈ LATTE,8.99,2,credit card,180084345767467,354-23-3670
2023-04-11 22:43:21,drinks,CAPPUCCINO,9.99,2,credit card,4013900703629,184-47-0445
2023-04-11 22:45:34,drinks,CAPPUCCINO,9.99,2,credit card,30329908715094,633-92-2710
2023-04-11 22:53:31,drinks,CAPPUCCINO,9.99,2,credit card,568623953458,633-92-2710
2023-04-11 23:10:21,drinks,ICED MOCHA,10.99,2,credit card,2227252921201638,354-23-3670
2023-04-11 23:10:49,sandwiches,NUTELLA SANDWICH,5.99,2,cash,-,354-23-3670
2023-04-11 23:10:55,sandwiches,GRILLED CHEESE,5.99,1,cash,-,633-92-2710
2023-04-11 23:36:24,drinks,CAFFÈ LATTE,8.99,2,credit card,4474641858316045,184-47-0445
2023-04-11 23:39:01,sandwiches,NUTELLA SANDWICH,5.99,2,credit card,3536537508731401,184-47-0445
2023-04-12 00:00:25,sandwiches,ROAST BEEF SANDWICH,5.99,2,credit card,3539263580064499,442-54-8582
2023-04-12 00:07:24,sandwiches,EGG SANDWICH,5.99,1,credit card,3556308056340531,442-54-8582
2023-04-12 00:07:37,drinks,ICED MOCHA,10.99,1,cash,-,442-54-8582
2023-04-12 00:18:17,sandwiches,ROAST BEEF SANDWICH,5.99,1,cash,-,442-54-8582
2023-04-12 00:28:33,sandwiches,EGG SANDWICH,5.99,2,credit card,6011579505289006,545-72-1441
2023-04-12 00:39:50,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,4085878193047163,545-72-1441
2023-04-12 00:44:18,drinks,CAFFÈ LATTE,8.99,1,credit card,2534734532087900,442-54-8582
2023-04-12 01:03:23,sandwiches,NUTELLA SANDWICH,5.99,2,credit card,6523373929854491,163-47-1701
2023-04-12 01:15:17,sandwiches,EGG SANDWICH,5.99,2,credit card,30123785177902,545-72-1441
2023-04-12 01:16:17,drinks,ICED MOCHA,10.99,1,credit card,3584342756653147,442-54-8582
2023-04-12 01:24:34,sandwiches,GRILLED CHEESE,5.99,1,credit card,3549159837496500,545-72-1441
2023-04-12 01:39:59,drinks,CAPPUCCINO,9.99,2,cash,-,545-72-1441
2023-04-12 01:44:07,sandwiches,EGG SANDWICH,5.99,2,cash,-,545-72-1441
2023-04-12 01:54:51,sandwiches,GRILLED CHEESE,5.99,2,cash,-,163-47-1701
2023-04-12 02:13:49,sandwiches,GRILLED CHEESE,5.99,2,credit card,3503671122334083,163-47-1701
2023-04-12 02:15:06,sandwiches,EGG SANDWICH,5.99,2,credit card,2720273246866055,442-54-8582
2023-04-12 02:16:19,sandwiches,EGG SANDWICH,5.99,1,cash,-,442-54-8582
2023-04-12 02:19:19,drinks,ICED MOCHA,10.99,2,cash,-,442-54-8582
2023-04-12 02:34:22,sandwiches,EGG SANDWICH,5.99,2,credit card,3595804687341040,442-54-8582
2023-04-12 02:47:06,drinks,FRAPPÉ,11.05,1,credit card,4989080415005956324,163-47-1701
2023-04-12 02:51:55,drinks,CAFFÈ MOCHA,9.55,3,cash,-,442-54-8582
2023-04-12 03:02:28,drinks,CAFFÈ LATTE,8.99,1,credit card,4734800994369369,442-54-8582
2023-04-12 03:02:52,sandwiches,GRILLED CHEESE,5.99,2,credit card,4407011323236396,545-72-1441
2023-04-12 03:28:32,sandwiches,GRILLED CHEESE,5.99,1,credit card,30245117751292,163-47-1701
2023-04-12 03:30:40,drinks,FRAPPÉ,11.05,2,cash,-,442-54-8582
2023-04-12 03:37:27,sandwiches,GRILLED CHEESE,5.99,2,credit card,4539956956760743,442-54-8582
2023-04-12 03:39:56,drinks,ESPRESSO,7.99,1,cash,-,545-72-1441
2023-04-12 03:51:50,drinks,FRAPPÉ,11.05,1,cash,-,545-72-1441
2023-04-12 04:03:14,drinks,FRAPPÉ,11.05,1,credit card,4691365487146144910,163-47-1701
2023-04-12 04:11:48,sandwiches,ROAST BEEF SANDWICH,5.99,1,cash,-,545-72-1441
2023-04-12 04:16:03,drinks,FRAPPÉ,11.05,3,cash,-,163-47-1701
2023-04-12 04:19:45,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,4033545322760429,545-72-1441
2023-04-12 04:20:31,drinks,ESPRESSO,7.99,2,credit card,4348149332471145886,545-72-1441
2023-04-12 04:21:50,drinks,ESPRESSO,7.99,1,cash,-,442-54-8582
2023-04-12 04:29:49,drinks,FRAPPÉ,11.05,1,credit card,180016401057524,163-47-1701
2023-04-12 04:36:17,sandwiches,GRILLED CHEESE,5.99,1,cash,-,163-47-1701
2023-04-12 04:36:34,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,375969289618178,442-54-8582
2023-04-12 04:51:33,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,4866723429404876,442-54-8582
2023-04-12 04:56:47,drinks,FRAPPÉ,11.05,1,credit card,4375414776353,442-54-8582
2023-04-12 05:01:06,drinks,ICED MOCHA,10.99,2,cash,-,545-72-1441
2023-04-12 05:04:04,drinks,ICED MOCHA,10.99,1,cash,-,163-47-1701
2023-04-12 05:11:14,drinks,CAPPUCCINO,9.99,1,cash,-,163-47-1701
2023-04-12 05:14:13,drinks,FRAPPÉ,11.05,1,credit card,4790041287576,545-72-1441
2023-04-12 05:15:20,sandwiches,NUTELLA SANDWICH,5.99,1,cash,-,545-72-1441
2023-04-12 05:16:26,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,2719081765268022,545-72-1441
2023-04-12 05:16:47,drinks,CAPPUCCINO,9.99,1,credit card,3519942203502191,545-72-1441
2023-04-12 05:17:18,sandwiches,GRILLED CHEESE,5.99,1,credit card,2517200606280210,442-54-8582
2023-04-12 05:18:02,drinks,ICED MOCHA,10.99,2,credit card,3567942317495655,545-72-1441
2023-04-12 05:21:06,sandwiches,EGG SANDWICH,5.99,2,credit card,4081181078454776,545-72-1441
2023-04-12 05:30:54,drinks,ESPRESSO,7.99,1,credit card,4968200689799987,163-47-1701
2023-04-12 05:33:23,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,180024309114256,442-54-8582
2023-04-12 05:34:13,drinks,ESPRESSO,7.99,3,credit card,6011069814151154,442-54-8582
2023-04-12 05:34:23,sandwiches,ROAST BEEF SANDWICH,5.99,1,cash,-,545-72-1441
2023-04-12 05:42:54,drinks,ICED MOCHA,10.99,3,cash,-,163-47-1701
2023-04-12 05:44:33,drinks,ESPRESSO,7.99,1,cash,-,442-54-8582
2023-04-12 05:49:51,sandwiches,ROAST BEEF SANDWICH,5.99,2,credit card,30000718674785,545-72-1441
2023-04-12 05:50:05,drinks,CAFFÈ MOCHA,9.55,1,cash,-,163-47-1701
2023-04-12 05:50:33,drinks,CAFFÈ LATTE,8.99,3,credit card,3597896305371241,163-47-1701
2023-04-12 05:50:51,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,5443892792805818,545-72-1441
2023-04-12 05:52:42,drinks,ESPRESSO,7.99,2,cash,-,163-47-1701
2023-04-12 05:52:58,drinks,CAFFÈ LATTE,8.99,2,cash,-,545-72-1441
2023-04-12 05:57:55,drinks,CAFFÈ MOCHA,9.55,2,cash,-,163-47-1701
2023-04-12 06:00:13,sandwiches,ROAST BEEF SANDWICH,5.99,2,credit card,630426565051,163-47-1701
2023-04-12 06:00:42,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,561279230313,163-47-1701
2023-04-12 06:03:24,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,4904272561647,545-72-1441
2023-04-12 06:09:55,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,372000272156944,545-72-1441
2023-04-12 06:10:17,sandwiches,EGG SANDWICH,5.99,1,credit card,4200980418325474252,163-47-1701
2023-04-12 06:16:06,sandwiches,EGG SANDWICH,5.99,2,cash,-,545-72-1441
2023-04-12 06:17:04,drinks,FRAPPÉ,11.05,2,credit card,346815789197864,545-72-1441
2023-04-12 06:21:26,drinks,CAFFÈ LATTE,8.99,1,cash,-,545-72-1441
2023-04-12 06:22:40,drinks,ESPRESSO,7.99,1,credit card,4377901044726842764,442-54-8582
2023-04-12 06:23:14,drinks,ICED MOCHA,10.99,1,credit card,3558643064781369,163-47-1701
2023-04-12 06:23:16,sandwiches,NUTELLA SANDWICH,5.99,2,cash,-,163-47-1701
2023-04-12 06:23:41,drinks,FRAPPÉ,11.05,2,cash,-,163-47-1701
2023-04-12 06:26:20,drinks,CAFFÈ MOCHA,9.55,1,cash,-,442-54-8582
2023-04-12 06:28:24,drinks,FRAPPÉ,11.05,2,cash,-,545-72-1441
2023-04-12 06:30:59,drinks,CAFFÈ MOCHA,9.55,1,credit card,4717582471160,442-54-8582
2023-04-12 06:34:06,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,3516468794930305,545-72-1441
2023-04-12 06:34:33,sandwiches,NUTELLA SANDWICH,5.99,3,credit card,345988853687788,163-47-1701
2023-04-12 06:38:45,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,4142631832846234671,545-72-1441
2023-04-12 06:39:59,drinks,ESPRESSO,7.99,1,credit card,630456615594,442-54-8582
2023-04-12 06:44:34,sandwiches,NUTELLA SANDWICH,5.99,2,cash,-,163-47-1701
2023-04-12 06:51:14,sandwiches,GRILLED CHEESE,5.99,1,credit card,30467150294028,163-47-1701
2023-04-12 06:53:36,drinks,ICED MOCHA,10.99,2,credit card,3588204328682333,163-47-1701
2023-04-12 07:00:01,drinks,CAFFÈ MOCHA,9.55,1,cash,-,442-54-8582
2023-04-12 07:04:59,drinks,FRAPPÉ,11.05,3,cash,-,163-47-1701
2023-04-12 07:07:17,sandwiches,NUTELLA SANDWICH,5.99,2,credit card,371035909956515,545-72-1441
2023-04-12 07:11:14,drinks,ESPRESSO,7.99,2,cash,-,545-72-1441
2023-04-12 07:13:06,sandwiches,GRILLED CHEESE,5.99,2,credit card,4132022474494561,442-54-8582
2023-04-12 07:15:19,sandwiches,EGG SANDWICH,5.99,1,cash,-,442-54-8582
2023-04-12 07:22:27,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,3552230922711527,163-47-1701
2023-04-12 07:22:59,sandwiches,EGG SANDWICH,5.99,3,credit card,676376652910,163-47-1701
2023-04-12 07:24:19,sandwiches,ROAST BEEF SANDWICH,5.99,2,credit card,371532466815571,442-54-8582
2023-04-12 07:28:01,drinks,FRAPPÉ,11.05,1,credit card,676142654224,163-47-1701
2023-04-12 07:30:24,drinks,CAFFÈ MOCHA,9.55,1,credit card,676302396129,163-47-1701
2023-04-12 07:30:48,sandwiches,GRILLED CHEESE,5.99,1,credit card,6545621039003662,163-47-1701
2023-04-12 07:30:58,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,4036988466452275455,545-72-1441
2023-04-12 07:31:20,sandwiches,EGG SANDWICH,5.99,3,credit card,30283637922838,163-47-1701
2023-04-12 07:34:10,drinks,ICED MOCHA,10.99,1,credit card,503828208101,163-47-1701
2023-04-12 07:35:09,drinks,ESPRESSO,7.99,2,cash,-,442-54-8582
2023-04-12 07:41:24,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,3518431639743273,442-54-8582
2023-04-12 07:45:06,drinks,ESPRESSO,7.99,1,credit card,4965856515094811,442-54-8582
2023-04-12 07:48:47,sandwiches,NUTELLA SANDWICH,5.99,2,credit card,349997529164839,545-72-1441
2023-04-12 07:49:50,drinks,FRAPPÉ,11.05,3,credit card,30015650549928,163-47-1701
2023-04-12 07:51:05,drinks,ESPRESSO,7.99,2,credit card,2663713508667690,545-72-1441
2023-04-12 07:51:57,drinks,ESPRESSO,7.99,1,cash,-,545-72-1441
2023-04-12 07:54:41,drinks,CAPPUCCINO,9.99,1,cash,-,442-54-8582
2023-04-12 07:55:31,sandwiches,GRILLED CHEESE,5.99,1,credit card,4232030932482,442-54-8582
2023-04-12 07:55:56,drinks,CAFFÈ LATTE,8.99,1,credit card,4152210035270274,545-72-1441
2023-04-12 07:59:09,sandwiches,EGG SANDWICH,5.99,3,credit card,30249576183666,545-72-1441
2023-04-12 07:59:51,drinks,CAPPUCCINO,9.99,1,cash,-,442-54-8582
2023-04-12 08:01:27,sandwiches,GRILLED CHEESE,5.99,1,cash,-,545-72-1441
2023-04-12 08:02:26,drinks,CAFFÈ LATTE,8.99,2,cash,-,442-54-8582
2023-04-12 08:04:05,sandwiches,GRILLED CHEESE,5.99,2,cash,-,545-72-1441
2023-04-12 08:04:44,sandwiches,EGG SANDWICH,5.99,1,credit card,3591749565724003,442-54-8582
2023-04-12 08:06:23,sandwiches,NUTELLA SANDWICH,5.99,3,credit card,4085896099368715,163-47-1701
2023-04-12 08:06:34,sandwiches,EGG SANDWICH,5.99,2,cash,-,442-54-8582
2023-04-12 08:06:59,drinks,CAFFÈ MOCHA,9.55,1,credit card,4758970440494516,163-47-1701
2023-04-12 08:07:09,drinks,ICED MOCHA,10.99,1,cash,-,163-47-1701
2023-04-12 08:09:14,sandwiches,GRILLED CHEESE,5.99,1,cash,-,442-54-8582
2023-04-12 08:10:29,drinks,CAFFÈ MOCHA,9.55,2,cash,-,545-72-1441
2023-04-12 08:11:39,sandwiches,EGG SANDWICH,5.99,3,credit card,4277977795392,442-54-8582
2023-04-12 08:13:56,sandwiches,NUTELLA SANDWICH,5.99,2,credit card,4926292071188193,163-47-1701
2023-04-12 08:14:03,drinks,ESPRESSO,7.99,1,credit card,346540373493889,163-47-1701
2023-04-12 08:15:42,sandwiches,NUTELLA SANDWICH,5.99,2,credit card,2720038588510896,163-47-1701
2023-04-12 08:18:10,drinks,CAPPUCCINO,9.99,1,credit card,4278822041071501,545-72-1441
2023-04-12 08:19:11,sandwiches,NUTELLA SANDWICH,5.99,1,cash,-,545-72-1441
2023-04-12 08:20:35,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,4522327446605873,442-54-8582
2023-04-12 08:20:47,drinks,CAPPUCCINO,9.99,3,credit card,4757512391955128,442-54-8582
2023-04-12 08:24:03,drinks,CAPPUCCINO,9.99,1,credit card,4377014833344599,442-54-8582
2023-04-12 08:24:04,sandwiches,GRILLED CHEESE,5.99,1,cash,-,163-47-1701
2023-04-12 08:28:25,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,4646903970981798,545-72-1441
2023-04-12 08:29:01,sandwiches,GRILLED CHEESE,5.99,3,credit card,213134976995399,545-72-1441
2023-04-12 08:39:32,sandwiches,ROAST BEEF SANDWICH,5.99,1,cash,-,163-47-1701
2023-04-12 08:43:55,sandwiches,GRILLED CHEESE,5.99,2,cash,-,163-47-1701
2023-04-12 08:46:38,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,4171173702803578,545-72-1441
2023-04-12 08:50:17,drinks,CAFFÈ LATTE,8.99,1,cash,-,442-54-8582
2023-04-12 08:50:30,drinks,FRAPPÉ,11.05,1,credit card,4279532625525769,163-47-1701
2023-04-12 08:51:38,drinks,CAFFÈ MOCHA,9.55,3,cash,-,163-47-1701
2023-04-12 08:54:19,sandwiches,EGG SANDWICH,5.99,3,credit card,4149617469794981,545-72-1441
2023-04-12 08:55:52,sandwiches,GRILLED CHEESE,5.99,2,credit card,6518836586493669,442-54-8582
2023-04-12 08:55:53,drinks,CAPPUCCINO,9.99,1,cash,-,163-47-1701
2023-04-12 09:01:18,drinks,ESPRESSO,7.99,2,cash,-,163-47-1701
2023-04-12 09:01:56,drinks,ESPRESSO,7.99,2,credit card,501895259767,163-47-1701
2023-04-12 09:02:04,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,4750125725214,545-72-1441
2023-04-12 09:03:18,drinks,ICED MOCHA,10.99,2,credit card,4522769741165873,442-54-8582
